feature_id,geometry_type,coordinates,geometry_format
way/5204862,LineString,"[[37.5333076, 55.8393886], [37.5334559, 55.8393504], [37.533517, 55.8393347], [37.5346598, 55.8390158], [37.5346935, 55.8390064], [37.5352507, 55.8388508], [37.5355594, 55.8387646], [37.535968, 55.8386506], [37.5365376, 55.8384966], [37.5366838, 55.8384509], [37.5373272, 55.8382201], [37.5373894, 55.8382013], [37.5378571, 55.8380676], [37.5380977, 55.838004], [37.5386084, 55.8378692], [37.5388206, 55.8378249], [37.5391723, 55.8377592], [37.5394654, 55.837693], [37.5395953, 55.837664], [37.5398702, 55.8376], [37.540137, 55.8375333], [37.5402805, 55.8374761], [37.540332, 55.8374424], [37.5404018, 55.8373939]]","LINESTRING(55.8393886 37.5333076,55.8393504 37.5334559,55.8393347 37.533517,55.8390158 37.5346598,55.8390064 37.5346935,55.8388508 37.5352507,55.8387646 37.5355594,55.8386506 37.535968,55.8384966 37.5365376,55.8384509 37.5366838,55.8382201 37.5373272,55.8382013 37.5373894,55.8380676 37.5378571,55.838004 37.5380977,55.8378692 37.5386084,55.8378249 37.5388206,55.8377592 37.5391723,55.837693 37.5394654,55.837664 37.5395953,55.8376 37.5398702,55.8375333 37.540137,55.8374761 37.5402805,55.8374424 37.540332,55.8373939 37.5404018)"
way/5204874,LineString,"[[37.5341925, 55.8404894], [37.5340036, 55.8402602], [37.5339678, 55.8402154], [37.533446, 55.839562], [37.5333076, 55.8393886], [37.532913, 55.8388946], [37.5328511, 55.838815], [37.532529, 55.8384004], [37.532383, 55.8382103]]","LINESTRING(55.8404894 37.5341925,55.8402602 37.5340036,55.8402154 37.5339678,55.839562 37.533446,55.8393886 37.5333076,55.8388946 37.532913,55.838815 37.5328511,55.8384004 37.532529,55.8382103 37.532383)"
way/5204878,LineString,"[[37.5347947, 55.8403313], [37.5348827, 55.8404215], [37.5350373, 55.8405861], [37.5353372, 55.8409055], [37.5354177, 55.840962], [37.5355102, 55.8410072], [37.5363352, 55.8411818], [37.5367661, 55.8412698], [37.5368219, 55.8412812], [37.537389, 55.841401], [37.537615, 55.8414487], [37.5383271, 55.8415991], [37.5390122, 55.8417511], [37.540131, 55.8420032], [37.5403906, 55.8420607], [37.5404882, 55.8420824], [37.5411528, 55.8422253], [37.541762, 55.8423564]]","LINESTRING(55.8403313 37.5347947,55.8404215 37.5348827,55.8405861 37.5350373,55.8409055 37.5353372,55.840962 37.5354177,55.8410072 37.5355102,55.8411818 37.5363352,55.8412698 37.5367661,55.8412812 37.5368219,55.841401 37.537389,55.8414487 37.537615,55.8415991 37.5383271,55.8417511 37.5390122,55.8420032 37.540131,55.8420607 37.5403906,55.8420824 37.5404882,55.8422253 37.5411528,55.8423564 37.541762)"
way/5204905,LineString,"[[37.5233981, 55.8396737], [37.5234637, 55.8396798], [37.5235319, 55.8396942], [37.5237444, 55.8397616], [37.5247186, 55.8400719], [37.5249116, 55.8401254]]","LINESTRING(55.8396737 37.5233981,55.8396798 37.5234637,55.8396942 37.5235319,55.8397616 37.5237444,55.8400719 37.5247186,55.8401254 37.5249116)"
way/5204909,LineString,"[[37.5202275, 55.8333257], [37.5202442, 55.8333696], [37.5202539, 55.833395], [37.5204279, 55.8337325], [37.5204997, 55.8338716], [37.5205791, 55.8340256], [37.5206688, 55.8342131], [37.5207317, 55.8343447], [37.5207919, 55.8344694]]","LINESTRING(55.8333257 37.5202275,55.8333696 37.5202442,55.833395 37.5202539,55.8337325 37.5204279,55.8338716 37.5204997,55.8340256 37.5205791,55.8342131 37.5206688,55.8343447 37.5207317,55.8344694 37.5207919)"
way/5204932,LineString,"[[37.514842, 55.8276787], [37.5149236, 55.8276631], [37.5149887, 55.827644], [37.515072, 55.8276024], [37.5152086, 55.8275137], [37.5153967, 55.8274093], [37.5156189, 55.8273231], [37.515812, 55.8272658], [37.5163811, 55.8271255], [37.5164109, 55.8271188], [37.5166924, 55.8270782], [37.516786, 55.8270671], [37.5168637, 55.8270579], [37.5170482, 55.827033]]","LINESTRING(55.8276787 37.514842,55.8276631 37.5149236,55.827644 37.5149887,55.8276024 37.515072,55.8275137 37.5152086,55.8274093 37.5153967,55.8273231 37.5156189,55.8272658 37.515812,55.8271255 37.5163811,55.8271188 37.5164109,55.8270782 37.5166924,55.8270671 37.516786,55.8270579 37.5168637,55.827033 37.5170482)"
way/5233423,LineString,"[[37.758256, 55.8243099], [37.7583893, 55.8242253], [37.7589994, 55.8238428], [37.7591031, 55.8237776], [37.75926, 55.8236688], [37.7602989, 55.8230086], [37.760558, 55.8228431], [37.7608962, 55.8226238], [37.7616796, 55.8221173], [37.7619086, 55.82197], [37.7620116, 55.8219027]]","LINESTRING(55.8243099 37.758256,55.8242253 37.7583893,55.8238428 37.7589994,55.8237776 37.7591031,55.8236688 37.75926,55.8230086 37.7602989,55.8228431 37.760558,55.8226238 37.7608962,55.8221173 37.7616796,55.82197 37.7619086,55.8219027 37.7620116)"
way/5233446,LineString,"[[37.7682395, 55.8252286], [37.768206, 55.8252098], [37.7681746, 55.8251923], [37.7676763, 55.824915], [37.7673265, 55.8247168], [37.7672552, 55.8246764]]","LINESTRING(55.8252286 37.7682395,55.8252098 37.768206,55.8251923 37.7681746,55.824915 37.7676763,55.8247168 37.7673265,55.8246764 37.7672552)"
way/5366647,LineString,"[[37.6131969, 55.7478517], [37.612786, 55.7477887], [37.612543, 55.7477395], [37.6123345, 55.7476854]]","LINESTRING(55.7478517 37.6131969,55.7477887 37.612786,55.7477395 37.612543,55.7476854 37.6123345)"
way/5366683,LineString,"[[37.4586756, 55.6386151], [37.4583261, 55.6385533], [37.4580918, 55.6385266], [37.4578647, 55.63852], [37.4576925, 55.6385421], [37.4575381, 55.6385827], [37.4574033, 55.6386428], [37.457279, 55.6387295], [37.4572045, 55.6388164], [37.4571501, 55.6389126], [37.4571122, 55.6390221], [37.4571009, 55.6391445], [37.4571217, 55.6392611], [37.4571738, 55.6393466], [37.4572566, 55.6394281], [37.4573942, 55.6395052], [37.4575476, 55.6395576], [37.4577378, 55.6395883], [37.4579284, 55.6395763], [37.4580904, 55.6395386], [37.4582762, 55.6394679]]","LINESTRING(55.6386151 37.4586756,55.6385533 37.4583261,55.6385266 37.4580918,55.63852 37.4578647,55.6385421 37.4576925,55.6385827 37.4575381,55.6386428 37.4574033,55.6387295 37.457279,55.6388164 37.4572045,55.6389126 37.4571501,55.6390221 37.4571122,55.6391445 37.4571009,55.6392611 37.4571217,55.6393466 37.4571738,55.6394281 37.4572566,55.6395052 37.4573942,55.6395576 37.4575476,55.6395883 37.4577378,55.6395763 37.4579284,55.6395386 37.4580904,55.6394679 37.4582762)"
way/5366685,LineString,"[[37.4593428, 55.6393435], [37.4591658, 55.639554], [37.4590642, 55.6397018], [37.4590234, 55.6398284], [37.4590212, 55.6399399], [37.4590769, 55.6400619], [37.4591715, 55.6401567], [37.4593002, 55.6402304], [37.459465, 55.6402835], [37.45964, 55.6403103], [37.4598401, 55.6403174], [37.4600399, 55.6403009], [37.4602292, 55.6402542], [37.4603809, 55.6401866], [37.4605107, 55.6400859], [37.4605936, 55.6399684], [37.46061, 55.6398627], [37.4605888, 55.6397454], [37.460532, 55.6396519], [37.4604192, 55.6395192], [37.4599869, 55.6392243]]","LINESTRING(55.6393435 37.4593428,55.639554 37.4591658,55.6397018 37.4590642,55.6398284 37.4590234,55.6399399 37.4590212,55.6400619 37.4590769,55.6401567 37.4591715,55.6402304 37.4593002,55.6402835 37.459465,55.6403103 37.45964,55.6403174 37.4598401,55.6403009 37.4600399,55.6402542 37.4602292,55.6401866 37.4603809,55.6400859 37.4605107,55.6399684 37.4605936,55.6398627 37.46061,55.6397454 37.4605888,55.6396519 37.460532,55.6395192 37.4604192,55.6392243 37.4599869)"
way/5366699,LineString,"[[37.4676409, 55.6324948], [37.4650148, 55.6347608], [37.4625804, 55.6368612], [37.4624477, 55.6370336], [37.4623877, 55.6372561], [37.4623551, 55.6374414], [37.4623866, 55.6376652], [37.4629466, 55.6398478], [37.4630095, 55.6400068], [37.4630995, 55.6401344], [37.463252, 55.6403073], [37.4633729, 55.6404208]]","LINESTRING(55.6324948 37.4676409,55.6347608 37.4650148,55.6368612 37.4625804,55.6370336 37.4624477,55.6372561 37.4623877,55.6374414 37.4623551,55.6376652 37.4623866,55.6398478 37.4629466,55.6400068 37.4630095,55.6401344 37.4630995,55.6403073 37.463252,55.6404208 37.4633729)"
way/5366823,LineString,"[[37.5168719, 55.6281863], [37.5170094, 55.6281005], [37.5173865, 55.6278654], [37.5176657, 55.6276913], [37.5185469, 55.6271326], [37.5186373, 55.6270753], [37.5186864, 55.6270451], [37.5188465, 55.6269412], [37.5191613, 55.6267371], [37.520032, 55.626185], [37.5203611, 55.6260289], [37.5207859, 55.6258822], [37.5211599, 55.6257531], [37.5213082, 55.6257206], [37.5221161, 55.6256171], [37.5222051, 55.6256089], [37.5230861, 55.625528], [37.5233736, 55.6255016], [37.5234937, 55.6254912], [37.5238432, 55.6254546], [37.5240557, 55.6254323], [37.5247661, 55.6253666], [37.5250375, 55.6253428], [37.5254959, 55.6253616], [37.5258073, 55.6254612], [37.5260228, 55.625531], [37.5262256, 55.6256532], [37.5264133, 55.6258779], [37.5264696, 55.6259939], [37.5264922, 55.6261373], [37.5264489, 55.6263462], [37.5261919, 55.6265841], [37.5260578, 55.6266956], [37.5259942, 55.6267485], [37.5255956, 55.6270627], [37.5252786, 55.6273074], [37.5249992, 55.6275353], [37.5242202, 55.6281709], [37.5239804, 55.6283698], [37.523892, 55.6284795], [37.5238088, 55.6286163], [37.523808, 55.6286974], [37.5238074, 55.6287679], [37.5238627, 55.628956], [37.523894, 55.6290462], [37.5239331, 55.6291593], [37.5239937, 55.6293345], [37.5240372, 55.6294587], [37.5240904, 55.6296111], [37.5242006, 55.6299281], [37.5243748, 55.6301584], [37.5245266, 55.6302949], [37.5247366, 55.6304433], [37.525065, 55.6305766], [37.525258, 55.6306463], [37.5256693, 55.6307947], [37.5257846, 55.6308349], [37.5261491, 55.6309621], [37.5262283, 55.6309916], [37.5266187, 55.6311346], [37.5268871, 55.6312329], [37.5270036, 55.6312755], [37.5272432, 55.6313633], [37.5276607, 55.6315361], [37.5278183, 55.6316117], [37.5278593, 55.6316392], [37.5279864, 55.6317246], [37.5281945, 55.6318801], [37.5283501, 55.6320419], [37.5283905, 55.6321069], [37.5284878, 55.6322635], [37.528582, 55.6324291], [37.5286226, 55.632498]]","LINESTRING(55.6281863 37.5168719,55.6281005 37.5170094,55.6278654 37.5173865,55.6276913 37.5176657,55.6271326 37.5185469,55.6270753 37.5186373,55.6270451 37.5186864,55.6269412 37.5188465,55.6267371 37.5191613,55.626185 37.520032,55.6260289 37.5203611,55.6258822 37.5207859,55.6257531 37.5211599,55.6257206 37.5213082,55.6256171 37.5221161,55.6256089 37.5222051,55.625528 37.5230861,55.6255016 37.5233736,55.6254912 37.5234937,55.6254546 37.5238432,55.6254323 37.5240557,55.6253666 37.5247661,55.6253428 37.5250375,55.6253616 37.5254959,55.6254612 37.5258073,55.625531 37.5260228,55.6256532 37.5262256,55.6258779 37.5264133,55.6259939 37.5264696,55.6261373 37.5264922,55.6263462 37.5264489,55.6265841 37.5261919,55.6266956 37.5260578,55.6267485 37.5259942,55.6270627 37.5255956,55.6273074 37.5252786,55.6275353 37.5249992,55.6281709 37.5242202,55.6283698 37.5239804,55.6284795 37.523892,55.6286163 37.5238088,55.6286974 37.523808,55.6287679 37.5238074,55.628956 37.5238627,55.6290462 37.523894,55.6291593 37.5239331,55.6293345 37.5239937,55.6294587 37.5240372,55.6296111 37.5240904,55.6299281 37.5242006,55.6301584 37.5243748,55.6302949 37.5245266,55.6304433 37.5247366,55.6305766 37.525065,55.6306463 37.525258,55.6307947 37.5256693,55.6308349 37.5257846,55.6309621 37.5261491,55.6309916 37.5262283,55.6311346 37.5266187,55.6312329 37.5268871,55.6312755 37.5270036,55.6313633 37.5272432,55.6315361 37.5276607,55.6316117 37.5278183,55.6316392 37.5278593,55.6317246 37.5279864,55.6318801 37.5281945,55.6320419 37.5283501,55.6321069 37.5283905,55.6322635 37.5284878,55.6324291 37.528582,55.632498 37.5286226)"
way/5366958,LineString,"[[37.5491135, 55.7274363], [37.5492043, 55.7273337], [37.5493699, 55.7271486], [37.5501725, 55.726248]]","LINESTRING(55.7274363 37.5491135,55.7273337 37.5492043,55.7271486 37.5493699,55.726248 37.5501725)"
way/5382150,LineString,"[[37.7691921, 55.8024102], [37.7692547, 55.8024104], [37.7695788, 55.8024113], [37.7710209, 55.8024155], [37.7714059, 55.8024098], [37.7714266, 55.8024093], [37.7719882, 55.8023948], [37.7725508, 55.8023803], [37.7744663, 55.802333], [37.7746006, 55.8023275]]","LINESTRING(55.8024102 37.7691921,55.8024104 37.7692547,55.8024113 37.7695788,55.8024155 37.7710209,55.8024098 37.7714059,55.8024093 37.7714266,55.8023948 37.7719882,55.8023803 37.7725508,55.802333 37.7744663,55.8023275 37.7746006)"
way/5382631,LineString,"[[37.8291291, 55.8032608], [37.8291221, 55.8032606], [37.8291113, 55.8032605], [37.827013, 55.8032384]]","LINESTRING(55.8032608 37.8291291,55.8032606 37.8291221,55.8032605 37.8291113,55.8032384 37.827013)"
way/5440042,LineString,"[[37.5012819, 55.8211956], [37.5011789, 55.8213245], [37.5006923, 55.8219225], [37.5006029, 55.8220322], [37.5005584, 55.8220894], [37.5005225, 55.8221404], [37.5003777, 55.8223213]]","LINESTRING(55.8211956 37.5012819,55.8213245 37.5011789,55.8219225 37.5006923,55.8220322 37.5006029,55.8220894 37.5005584,55.8221404 37.5005225,55.8223213 37.5003777)"
way/5440710,LineString,"[[37.5068034, 55.8226037], [37.5071575, 55.8221406], [37.5073917, 55.821847], [37.5075829, 55.821603], [37.5077817, 55.8213479], [37.5084428, 55.8204993], [37.508475, 55.8204575], [37.5085133, 55.8204083], [37.5085272, 55.8203906], [37.5085972, 55.8203019]]","LINESTRING(55.8226037 37.5068034,55.8221406 37.5071575,55.821847 37.5073917,55.821603 37.5075829,55.8213479 37.5077817,55.8204993 37.5084428,55.8204575 37.508475,55.8204083 37.5085133,55.8203906 37.5085272,55.8203019 37.5085972)"
way/5440901,LineString,"[[37.5094774, 55.8250145], [37.5096241, 55.8250452], [37.509705, 55.8250637], [37.5099605, 55.8251222], [37.5109345, 55.8253532], [37.5110511, 55.8253808], [37.511423, 55.8254648], [37.5115854, 55.825448], [37.5117152, 55.8253946], [37.5117656, 55.8253551], [37.5120005, 55.8250787], [37.512362, 55.8246499], [37.512758, 55.8241716], [37.5130546, 55.8238282], [37.5132042, 55.8236548], [37.5133252, 55.8235146], [37.5134717, 55.823345], [37.5134809, 55.8233343], [37.5136278, 55.823159], [37.5141822, 55.8224973], [37.5145148, 55.8220953]]","LINESTRING(55.8250145 37.5094774,55.8250452 37.5096241,55.8250637 37.509705,55.8251222 37.5099605,55.8253532 37.5109345,55.8253808 37.5110511,55.8254648 37.511423,55.825448 37.5115854,55.8253946 37.5117152,55.8253551 37.5117656,55.8250787 37.5120005,55.8246499 37.512362,55.8241716 37.512758,55.8238282 37.5130546,55.8236548 37.5132042,55.8235146 37.5133252,55.823345 37.5134717,55.8233343 37.5134809,55.823159 37.5136278,55.8224973 37.5141822,55.8220953 37.5145148)"
way/5444715,LineString,"[[37.5172606, 55.8262845], [37.5174461, 55.8263255], [37.5181297, 55.8264803], [37.5182647, 55.8265109], [37.5188397, 55.8266359], [37.519332, 55.8267429], [37.5194191, 55.826762], [37.519525, 55.8267852], [37.51976, 55.8268367], [37.5212192, 55.8271566], [37.521673, 55.8272564], [37.5229765, 55.827543], [37.5234544, 55.8276464], [37.5237198, 55.8276987], [37.5246285, 55.8278776], [37.5247672, 55.8279076], [37.5249893, 55.8279535], [37.5252081, 55.827994]]","LINESTRING(55.8262845 37.5172606,55.8263255 37.5174461,55.8264803 37.5181297,55.8265109 37.5182647,55.8266359 37.5188397,55.8267429 37.519332,55.826762 37.5194191,55.8267852 37.519525,55.8268367 37.51976,55.8271566 37.5212192,55.8272564 37.521673,55.827543 37.5229765,55.8276464 37.5234544,55.8276987 37.5237198,55.8278776 37.5246285,55.8279076 37.5247672,55.8279535 37.5249893,55.827994 37.5252081)"
way/5445025,LineString,"[[37.5165184, 55.8365083], [37.5168333, 55.8363591], [37.5170464, 55.8362582], [37.517214, 55.8361789], [37.5174897, 55.8360483], [37.5179138, 55.8358475], [37.5184653, 55.8355854], [37.5187413, 55.8354557], [37.5188385, 55.8354097], [37.5188582, 55.8354004], [37.5194264, 55.8351313], [37.5195117, 55.8350909], [37.5200603, 55.8348312], [37.5206, 55.8345444], [37.5207919, 55.8344694]]","LINESTRING(55.8365083 37.5165184,55.8363591 37.5168333,55.8362582 37.5170464,55.8361789 37.517214,55.8360483 37.5174897,55.8358475 37.5179138,55.8355854 37.5184653,55.8354557 37.5187413,55.8354097 37.5188385,55.8354004 37.5188582,55.8351313 37.5194264,55.8350909 37.5195117,55.8348312 37.5200603,55.8345444 37.5206,55.8344694 37.5207919)"
way/5445607,LineString,"[[37.5201054, 55.8389951], [37.520179, 55.8390469], [37.5208057, 55.8394887], [37.5212972, 55.8397888], [37.5214353, 55.8398528], [37.5215698, 55.8398828], [37.5217089, 55.8398964], [37.5218323, 55.8399145], [37.5219525, 55.8399399], [37.5220921, 55.8399884], [37.5221434, 55.8400335], [37.5221662, 55.8400862], [37.5221961, 55.8401793], [37.5222333, 55.840221], [37.5222722, 55.8402406], [37.5223235, 55.8402533]]","LINESTRING(55.8389951 37.5201054,55.8390469 37.520179,55.8394887 37.5208057,55.8397888 37.5212972,55.8398528 37.5214353,55.8398828 37.5215698,55.8398964 37.5217089,55.8399145 37.5218323,55.8399399 37.5219525,55.8399884 37.5220921,55.8400335 37.5221434,55.8400862 37.5221662,55.8401793 37.5221961,55.840221 37.5222333,55.8402406 37.5222722,55.8402533 37.5223235)"
way/5446047,LineString,"[[37.5309683, 55.8304748], [37.530735, 55.8305211], [37.5306504, 55.8305422], [37.5299546, 55.8307341], [37.5292986, 55.8309142], [37.5287842, 55.8310479], [37.5285106, 55.8311141], [37.5283073, 55.83117], [37.5274947, 55.8313895], [37.5272541, 55.8314476], [37.5269402, 55.831534], [37.5268203, 55.8315656], [37.5264654, 55.8316563], [37.5263958, 55.8316741]]","LINESTRING(55.8304748 37.5309683,55.8305211 37.530735,55.8305422 37.5306504,55.8307341 37.5299546,55.8309142 37.5292986,55.8310479 37.5287842,55.8311141 37.5285106,55.83117 37.5283073,55.8313895 37.5274947,55.8314476 37.5272541,55.831534 37.5269402,55.8315656 37.5268203,55.8316563 37.5264654,55.8316741 37.5263958)"
way/5446127,LineString,"[[37.5198234, 55.8325116], [37.520008, 55.8324626], [37.5211161, 55.8321686], [37.5215151, 55.8320628], [37.5216837, 55.8320181], [37.521703, 55.832013], [37.5217293, 55.8320057], [37.5218079, 55.831984], [37.5222144, 55.8318719], [37.5229415, 55.8316586], [37.5237342, 55.8314683], [37.5244191, 55.8312888], [37.5255372, 55.8309804], [37.5258582, 55.8308945], [37.5259939, 55.8308574], [37.5263403, 55.8307579], [37.5264712, 55.8307256], [37.5265962, 55.8306924], [37.5273785, 55.8304772], [37.5276914, 55.8303933], [37.5281018, 55.8302832], [37.5294203, 55.8299294], [37.530459, 55.829619], [37.5306546, 55.8295606], [37.5308633, 55.8295117]]","LINESTRING(55.8325116 37.5198234,55.8324626 37.520008,55.8321686 37.5211161,55.8320628 37.5215151,55.8320181 37.5216837,55.832013 37.521703,55.8320057 37.5217293,55.831984 37.5218079,55.8318719 37.5222144,55.8316586 37.5229415,55.8314683 37.5237342,55.8312888 37.5244191,55.8309804 37.5255372,55.8308945 37.5258582,55.8308574 37.5259939,55.8307579 37.5263403,55.8307256 37.5264712,55.8306924 37.5265962,55.8304772 37.5273785,55.8303933 37.5276914,55.8302832 37.5281018,55.8299294 37.5294203,55.829619 37.530459,55.8295606 37.5306546,55.8295117 37.5308633)"
way/5446393,LineString,"[[37.5274524, 55.8251698], [37.5273557, 55.8252825], [37.5272681, 55.8253858], [37.5269162, 55.8257955], [37.5259176, 55.8270263], [37.5253566, 55.8277177], [37.5252316, 55.827897], [37.5252081, 55.827994], [37.5253233, 55.8282435], [37.5261269, 55.829984], [37.5264313, 55.830641], [37.5264712, 55.8307256], [37.5265038, 55.8308089], [37.5267236, 55.8313826], [37.5268203, 55.8315656], [37.5268402, 55.8316032], [37.5274498, 55.8323246], [37.5275115, 55.8323982], [37.5278995, 55.8328608], [37.527979, 55.8329556], [37.5285429, 55.833628], [37.5290335, 55.8342129], [37.5296348, 55.8349434], [37.5297161, 55.8350413], [37.5297972, 55.8351388], [37.5298849, 55.8352408], [37.5303709, 55.8358073], [37.53045, 55.8359018], [37.5311111, 55.8366902], [37.5315626, 55.8372286], [37.5323013, 55.8381095], [37.5323199, 55.8381325], [37.5323409, 55.8381584], [37.532362, 55.8381844], [37.532383, 55.8382103]]","LINESTRING(55.8251698 37.5274524,55.8252825 37.5273557,55.8253858 37.5272681,55.8257955 37.5269162,55.8270263 37.5259176,55.8277177 37.5253566,55.827897 37.5252316,55.827994 37.5252081,55.8282435 37.5253233,55.829984 37.5261269,55.830641 37.5264313,55.8307256 37.5264712,55.8308089 37.5265038,55.8313826 37.5267236,55.8315656 37.5268203,55.8316032 37.5268402,55.8323246 37.5274498,55.8323982 37.5275115,55.8328608 37.5278995,55.8329556 37.527979,55.833628 37.5285429,55.8342129 37.5290335,55.8349434 37.5296348,55.8350413 37.5297161,55.8351388 37.5297972,55.8352408 37.5298849,55.8358073 37.5303709,55.8359018 37.53045,55.8366902 37.5311111,55.8372286 37.5315626,55.8381095 37.5323013,55.8381325 37.5323199,55.8381584 37.5323409,55.8381844 37.532362,55.8382103 37.532383)"
