feature_id,geometry_type,coordinates,geometry_format
way/4455910,LineString,"[[30.2645836, 60.0997818], [30.2646981, 60.0995711], [30.2647879, 60.0993655], [30.2647879, 60.0991438], [30.2647583, 60.0988659], [30.2646068, 60.0986235], [30.2644785, 60.0984719], [30.2643325, 60.0983068], [30.2639043, 60.0980382], [30.2633215, 60.0978122]]","LINESTRING(60.0997818 30.2645836,60.0995711 30.2646981,60.0993655 30.2647879,60.0991438 30.2647879,60.0988659 30.2647583,60.0986235 30.2646068,60.0984719 30.2644785,60.0983068 30.2643325,60.0980382 30.2639043,60.0978122 30.2633215)"
way/4455915,LineString,"[[30.2777749, 59.8970854], [30.2775732, 59.8970258], [30.2773562, 59.8970002], [30.2772136, 59.8970066], [30.2770993, 59.8970373], [30.2770264, 59.8970737], [30.2769899, 59.8971171], [30.2764784, 59.8977206], [30.2763907, 59.8978305], [30.2762591, 59.8979199]]","LINESTRING(59.8970854 30.2777749,59.8970258 30.2775732,59.8970002 30.2773562,59.8970066 30.2772136,59.8970373 30.2770993,59.8970737 30.2770264,59.8971171 30.2769899,59.8977206 30.2764784,59.8978305 30.2763907,59.8979199 30.2762591)"
way/4455986,LineString,"[[30.3327596, 59.9329145], [30.333072, 59.9328347], [30.3331796, 59.932808], [30.3338036, 59.9326503], [30.334467, 59.9324902], [30.3346498, 59.9324431], [30.3347841, 59.932414], [30.3349819, 59.9323834], [30.3352213, 59.9323504]]","LINESTRING(59.9329145 30.3327596,59.9328347 30.333072,59.932808 30.3331796,59.9326503 30.3338036,59.9324902 30.334467,59.9324431 30.3346498,59.932414 30.3347841,59.9323834 30.3349819,59.9323504 30.3352213)"
way/4456005,LineString,"[[29.9724879, 60.0386353], [29.9737233, 60.0386961], [29.9745461, 60.0387371]]","LINESTRING(60.0386353 29.9724879,60.0386961 29.9737233,60.0387371 29.9745461)"
way/4456041,LineString,"[[29.4943783, 60.2194535], [29.4945305, 60.2194149], [29.4951408, 60.2192597], [29.4957375, 60.2190978], [29.4960247, 60.2190057], [29.4965715, 60.2188303]]","LINESTRING(60.2194535 29.4943783,60.2194149 29.4945305,60.2192597 29.4951408,60.2190978 29.4957375,60.2190057 29.4960247,60.2188303 29.4965715)"
way/4456074,LineString,"[[30.3791969, 60.0087524], [30.3793157, 60.008925], [30.3801387, 60.0100624], [30.3802247, 60.0101575], [30.3806182, 60.0106881], [30.3807606, 60.0109521], [30.3808, 60.0110565]]","LINESTRING(60.0087524 30.3791969,60.008925 30.3793157,60.0100624 30.3801387,60.0101575 30.3802247,60.0106881 30.3806182,60.0109521 30.3807606,60.0110565 30.3808)"
way/4456100,LineString,"[[30.2562878, 59.9339001], [30.2563905, 59.9338103], [30.2565375, 59.9336818], [30.2566783, 59.9335589], [30.2567691, 59.9334797], [30.2575319, 59.9328202], [30.2581216, 59.9323122], [30.2584056, 59.9320695], [30.258493, 59.9319957]]","LINESTRING(59.9339001 30.2562878,59.9338103 30.2563905,59.9336818 30.2565375,59.9335589 30.2566783,59.9334797 30.2567691,59.9328202 30.2575319,59.9323122 30.2581216,59.9320695 30.2584056,59.9319957 30.258493)"
way/4456109,LineString,"[[30.3140598, 59.9689709], [30.3139736, 59.9688765], [30.3136649, 59.968301], [30.3136548, 59.9682819], [30.3136154, 59.968208]]","LINESTRING(59.9689709 30.3140598,59.9688765 30.3139736,59.968301 30.3136649,59.9682819 30.3136548,59.968208 30.3136154)"
way/4456145,LineString,"[[30.4706625, 59.9203933], [30.470698, 59.9205361]]",
way/4456151,LineString,"[[30.3606666, 59.8537011], [30.3605767, 59.8537255], [30.3604666, 59.8537586], [30.3603827, 59.8537934], [30.3603295, 59.8538272], [30.3602906, 59.8538649], [30.3602643, 59.8539126], [30.3602582, 59.8539563], [30.3602705, 59.8539937], [30.3602977, 59.8540395], [30.3603268, 59.8540779], [30.3603632, 59.8541277]]","LINESTRING(59.8537011 30.3606666,59.8537255 30.3605767,59.8537586 30.3604666,59.8537934 30.3603827,59.8538272 30.3603295,59.8538649 30.3602906,59.8539126 30.3602643,59.8539563 30.3602582,59.8539937 30.3602705,59.8540395 30.3602977,59.8540779 30.3603268,59.8541277 30.3603632)"
way/4456201,LineString,"[[30.337763, 59.9685523], [30.33719, 59.9684628], [30.3363825, 59.9683292], [30.3361916, 59.9682898]]","LINESTRING(59.9685523 30.337763,59.9684628 30.33719,59.9683292 30.3363825,59.9682898 30.3361916)"
way/4456220,LineString,"[[30.3461993, 59.9174664], [30.346246, 59.9175304], [30.3463981, 59.9177407], [30.3464166, 59.9177663], [30.3464245, 59.9177746], [30.3464524, 59.9177942], [30.3474636, 59.9181641], [30.3483433, 59.9184782], [30.3490821, 59.9187425], [30.3491042, 59.9187504], [30.3493248, 59.9188323], [30.3496645, 59.9189602]]","LINESTRING(59.9174664 30.3461993,59.9175304 30.346246,59.9177407 30.3463981,59.9177663 30.3464166,59.9177746 30.3464245,59.9177942 30.3464524,59.9181641 30.3474636,59.9184782 30.3483433,59.9187425 30.3490821,59.9187504 30.3491042,59.9188323 30.3493248,59.9189602 30.3496645)"
way/4456239,LineString,"[[30.3947153, 59.7285008], [30.3947295, 59.7285887], [30.3947457, 59.7286867], [30.3947648, 59.7287609], [30.3947845, 59.7288253], [30.3948167, 59.7288824]]","LINESTRING(59.7285008 30.3947153,59.7285887 30.3947295,59.7286867 30.3947457,59.7287609 30.3947648,59.7288253 30.3947845,59.7288824 30.3948167)"
way/4456250,LineString,"[[30.3018878, 59.8535373], [30.3024778, 59.8531881], [30.3026152, 59.8531011], [30.3026512, 59.8530783], [30.302685, 59.8530569]]","LINESTRING(59.8535373 30.3018878,59.8531881 30.3024778,59.8531011 30.3026152,59.8530783 30.3026512,59.8530569 30.302685)"
way/4456282,LineString,"[[30.2634641, 60.0129922], [30.2635073, 60.0129225], [30.2635096, 60.0128782], [30.2635064, 60.012833]]","LINESTRING(60.0129922 30.2634641,60.0129225 30.2635073,60.0128782 30.2635096,60.012833 30.2635064)"
way/4456288,LineString,"[[30.3831767, 59.9276652], [30.383268, 59.9277231], [30.3833542, 59.927771], [30.3835347, 59.9278442], [30.3838717, 59.9279775], [30.3846397, 59.9282885], [30.3848282, 59.9283558], [30.3850342, 59.9284097], [30.3854344, 59.9284841]]","LINESTRING(59.9276652 30.3831767,59.9277231 30.383268,59.927771 30.3833542,59.9278442 30.3835347,59.9279775 30.3838717,59.9282885 30.3846397,59.9283558 30.3848282,59.9284097 30.3850342,59.9284841 30.3854344)"
way/4456380,LineString,"[[30.213889, 59.8393512], [30.214102, 59.8394257], [30.2141422, 59.8394428], [30.2147942, 59.8397387], [30.2154704, 59.8402216], [30.2157414, 59.840407], [30.2163224, 59.8406842], [30.2164185, 59.8407246], [30.2165454, 59.840766], [30.2166871, 59.8408032], [30.216756, 59.8408155], [30.2168212, 59.8408172], [30.2168849, 59.8408034]]","LINESTRING(59.8393512 30.213889,59.8394257 30.214102,59.8394428 30.2141422,59.8397387 30.2147942,59.8402216 30.2154704,59.840407 30.2157414,59.8406842 30.2163224,59.8407246 30.2164185,59.840766 30.2165454,59.8408032 30.2166871,59.8408155 30.216756,59.8408172 30.2168212,59.8408034 30.2168849)"
way/4456384,LineString,"[[30.298995, 59.9756453], [30.2990489, 59.9755204], [30.2990636, 59.975501], [30.2992449, 59.9752582], [30.299369, 59.9750967], [30.3002029, 59.9739756], [30.3008073, 59.9731731], [30.300838, 59.973132], [30.3008456, 59.9731218], [30.3011583, 59.9727002], [30.301357, 59.9724334], [30.3015546, 59.9721633], [30.3018851, 59.9717124]]","LINESTRING(59.9756453 30.298995,59.9755204 30.2990489,59.975501 30.2990636,59.9752582 30.2992449,59.9750967 30.299369,59.9739756 30.3002029,59.9731731 30.3008073,59.973132 30.300838,59.9731218 30.3008456,59.9727002 30.3011583,59.9724334 30.301357,59.9721633 30.3015546,59.9717124 30.3018851)"
way/4456433,LineString,"[[30.2674608, 59.9073043], [30.2674639, 59.9079294], [30.267466, 59.908271], [30.2674642, 59.908764], [30.2674636, 59.9088315], [30.2674634, 59.9088627], [30.2674631, 59.908899], [30.2674629, 59.9089382], [30.2674627, 59.9089787]]","LINESTRING(59.9073043 30.2674608,59.9079294 30.2674639,59.908271 30.267466,59.908764 30.2674642,59.9088315 30.2674636,59.9088627 30.2674634,59.908899 30.2674631,59.9089382 30.2674629,59.9089787 30.2674627)"
way/4456442,LineString,"[[30.2953957, 59.9596272], [30.2953659, 59.9596429], [30.2948511, 59.95991], [30.2943571, 59.9601631], [30.2941491, 59.9602706], [30.2935088, 59.9606017], [30.2934065, 59.9606546]]","LINESTRING(59.9596272 30.2953957,59.9596429 30.2953659,59.95991 30.2948511,59.9601631 30.2943571,59.9602706 30.2941491,59.9606017 30.2935088,59.9606546 30.2934065)"
way/4456467,LineString,"[[30.4207856, 60.0047045], [30.4209193, 60.0047026], [30.4210251, 60.0047105], [30.4211098, 60.0047331], [30.4211668, 60.0047611], [30.4212089, 60.0047901], [30.4212863, 60.0048537]]","LINESTRING(60.0047045 30.4207856,60.0047026 30.4209193,60.0047105 30.4210251,60.0047331 30.4211098,60.0047611 30.4211668,60.0047901 30.4212089,60.0048537 30.4212863)"
way/4456482,LineString,"[[30.3055126, 59.9855071], [30.305552, 59.985526], [30.3056444, 59.9855704], [30.3060401, 59.9857604], [30.307085, 59.9862633], [30.3082184, 59.9867961], [30.3083391, 59.9868412]]","LINESTRING(59.9855071 30.3055126,59.985526 30.305552,59.9855704 30.3056444,59.9857604 30.3060401,59.9862633 30.307085,59.9867961 30.3082184,59.9868412 30.3083391)"
way/4456498,LineString,"[[30.346516, 59.9830076], [30.3462787, 59.9836453], [30.3462322, 59.9837599], [30.3460984, 59.9841075], [30.3460851, 59.9841426], [30.3456757, 59.9851975]]","LINESTRING(59.9830076 30.346516,59.9836453 30.3462787,59.9837599 30.3462322,59.9841075 30.3460984,59.9841426 30.3460851,59.9851975 30.3456757)"
way/4456527,LineString,"[[30.4406275, 59.9741069], [30.4406378, 59.9739768], [30.4407174, 59.9729753], [30.4407419, 59.9726664], [30.440771, 59.9723], [30.4408077, 59.9718381], [30.4408312, 59.9715423], [30.4408765, 59.9709721], [30.4409135, 59.9705065]]","LINESTRING(59.9741069 30.4406275,59.9739768 30.4406378,59.9729753 30.4407174,59.9726664 30.4407419,59.9723 30.440771,59.9718381 30.4408077,59.9715423 30.4408312,59.9709721 30.4408765,59.9705065 30.4409135)"
way/4456529,LineString,"[[30.3238255, 59.8022599], [30.3238514, 59.80201], [30.323894, 59.8015033], [30.3239, 59.8014101]]","LINESTRING(59.8022599 30.3238255,59.80201 30.3238514,59.8015033 30.323894,59.8014101 30.3239)"
way/4456541,LineString,"[[30.4092417, 59.9455599], [30.4093415, 59.9454849], [30.4095984, 59.9452752], [30.4096869, 59.9451838], [30.410966, 59.9438433], [30.4113961, 59.9434141]]","LINESTRING(59.9455599 30.4092417,59.9454849 30.4093415,59.9452752 30.4095984,59.9451838 30.4096869,59.9438433 30.410966,59.9434141 30.4113961)"
way/4456566,LineString,"[[30.4398895, 60.0039829], [30.4396971, 60.0041447], [30.4395238, 60.0041861], [30.4393105, 60.0041897], [30.4391511, 60.0041591], [30.4390084, 60.0040949], [30.4389257, 60.0040083]]","LINESTRING(60.0039829 30.4398895,60.0041447 30.4396971,60.0041861 30.4395238,60.0041897 30.4393105,60.0041591 30.4391511,60.0040949 30.4390084,60.0040083 30.4389257)"
way/4456626,LineString,"[[30.2516814, 59.909174], [30.2513867, 59.9091769], [30.2509068, 59.9091816], [30.2507334, 59.9091833], [30.2482567, 59.9092002], [30.2479529, 59.9092039], [30.2477282, 59.9092056], [30.2469181, 59.9092127], [30.2468526, 59.9092127], [30.2454082, 59.9092304], [30.2449951, 59.9092354], [30.2432504, 59.9092567], [30.2424645, 59.9092702], [30.2422575, 59.9092836]]","LINESTRING(59.909174 30.2516814,59.9091769 30.2513867,59.9091816 30.2509068,59.9091833 30.2507334,59.9092002 30.2482567,59.9092039 30.2479529,59.9092056 30.2477282,59.9092127 30.2469181,59.9092127 30.2468526,59.9092304 30.2454082,59.9092354 30.2449951,59.9092567 30.2432504,59.9092702 30.2424645,59.9092836 30.2422575)"
way/4456634,LineString,"[[30.4685176, 59.9562066], [30.4687495, 59.9561996], [30.4692108, 59.956231], [30.4700862, 59.9564567], [30.4728913, 59.9571759], [30.4737577, 59.9574001], [30.4748725, 59.9576906], [30.4763279, 59.9580765], [30.4764965, 59.9581531], [30.4768248, 59.9583682]]","LINESTRING(59.9562066 30.4685176,59.9561996 30.4687495,59.956231 30.4692108,59.9564567 30.4700862,59.9571759 30.4728913,59.9574001 30.4737577,59.9576906 30.4748725,59.9580765 30.4763279,59.9581531 30.4764965,59.9583682 30.4768248)"
way/4456644,LineString,"[[30.2717379, 59.9930126], [30.2727509, 59.9915497], [30.2731872, 59.9908697], [30.2753719, 59.9908813], [30.2760464, 59.9908911], [30.2776741, 59.9909108], [30.2779094, 59.9909125]]","LINESTRING(59.9930126 30.2717379,59.9915497 30.2727509,59.9908697 30.2731872,59.9908813 30.2753719,59.9908911 30.2760464,59.9909108 30.2776741,59.9909125 30.2779094)"
way/4456664,LineString,"[[30.2695726, 60.0128684], [30.2696449, 60.0130068], [30.2698931, 60.0134808], [30.2699789, 60.0136448], [30.2706624, 60.0149506], [30.2709044, 60.015413], [30.2709246, 60.0154516], [30.2709573, 60.015514], [30.2709904, 60.0155773], [30.2714661, 60.0164861], [30.2719119, 60.0173426]]","LINESTRING(60.0128684 30.2695726,60.0130068 30.2696449,60.0134808 30.2698931,60.0136448 30.2699789,60.0149506 30.2706624,60.015413 30.2709044,60.0154516 30.2709246,60.015514 30.2709573,60.0155773 30.2709904,60.0164861 30.2714661,60.0173426 30.2719119)"
way/4456665,LineString,"[[30.3787355, 59.9058165], [30.3788399, 59.9058868], [30.3789203, 59.9059508], [30.3790165, 59.9060121], [30.3790888, 59.9060434], [30.3791519, 59.906063], [30.379217, 59.906076], [30.3792874, 59.9060809], [30.379357, 59.9060747], [30.3794453, 59.9060556]]","LINESTRING(59.9058165 30.3787355,59.9058868 30.3788399,59.9059508 30.3789203,59.9060121 30.3790165,59.9060434 30.3790888,59.906063 30.3791519,59.906076 30.379217,59.9060809 30.3792874,59.9060747 30.379357,59.9060556 30.3794453)"
way/4456692,LineString,"[[30.289327, 60.02715], [30.2895459, 60.0267477], [30.2895946, 60.0266581], [30.289648, 60.0265599], [30.2898692, 60.0261535], [30.2899025, 60.0260925], [30.2900026, 60.0259083], [30.2900609, 60.0258012], [30.2903249, 60.0253204], [30.2906858, 60.0246528], [30.29075, 60.0245348], [30.2909172, 60.0242275], [30.2911235, 60.0238485], [30.2912072, 60.0236946], [30.2913191, 60.0234891]]","LINESTRING(60.02715 30.289327,60.0267477 30.2895459,60.0266581 30.2895946,60.0265599 30.289648,60.0261535 30.2898692,60.0260925 30.2899025,60.0259083 30.2900026,60.0258012 30.2900609,60.0253204 30.2903249,60.0246528 30.2906858,60.0245348 30.29075,60.0242275 30.2909172,60.0238485 30.2911235,60.0236946 30.2912072,60.0234891 30.2913191)"
way/4456704,LineString,"[[30.2494662, 59.9504794], [30.2495141, 59.9505472], [30.2495157, 59.9506056], [30.2493167, 59.9511048], [30.2492697, 59.9512099], [30.2491072, 59.9516222], [30.2490309, 59.9518155], [30.248947, 59.9520283], [30.2489148, 59.9521149], [30.2488767, 59.9522067], [30.2488562, 59.9522545], [30.2488412, 59.9522948], [30.2488231, 59.9523417], [30.248807, 59.9523824], [30.248776, 59.9524609], [30.2487654, 59.9524923], [30.2486724, 59.9527232], [30.248603, 59.9528989], [30.2483812, 59.9534603], [30.2483175, 59.9536215], [30.2480824, 59.9542166], [30.2479947, 59.9544388], [30.2476589, 59.9552889], [30.2476552, 59.9552982], [30.2476123, 59.9554067], [30.2474443, 59.9558317], [30.2473944, 59.9559582]]","LINESTRING(59.9504794 30.2494662,59.9505472 30.2495141,59.9506056 30.2495157,59.9511048 30.2493167,59.9512099 30.2492697,59.9516222 30.2491072,59.9518155 30.2490309,59.9520283 30.248947,59.9521149 30.2489148,59.9522067 30.2488767,59.9522545 30.2488562,59.9522948 30.2488412,59.9523417 30.2488231,59.9523824 30.248807,59.9524609 30.248776,59.9524923 30.2487654,59.9527232 30.2486724,59.9528989 30.248603,59.9534603 30.2483812,59.9536215 30.2483175,59.9542166 30.2480824,59.9544388 30.2479947,59.9552889 30.2476589,59.9552982 30.2476552,59.9554067 30.2476123,59.9558317 30.2474443,59.9559582 30.2473944)"
way/4456719,LineString,"[[30.3780061, 59.943733], [30.3779321, 59.9437079], [30.3778471, 59.9436913], [30.3777616, 59.9436823], [30.3773314, 59.9436813], [30.3769792, 59.9436828], [30.3767292, 59.9436545]]","LINESTRING(59.943733 30.3780061,59.9437079 30.3779321,59.9436913 30.3778471,59.9436823 30.3777616,59.9436813 30.3773314,59.9436828 30.3769792,59.9436545 30.3767292)"
way/4456737,LineString,"[[30.4687032, 59.9207306], [30.468501, 59.9206441], [30.4684062, 59.9205964], [30.4683448, 59.9205519], [30.4683077, 59.9205024], [30.4682936, 59.9204498], [30.4683169, 59.9203921], [30.4683709, 59.9203393], [30.468509, 59.9202561]]","LINESTRING(59.9207306 30.4687032,59.9206441 30.468501,59.9205964 30.4684062,59.9205519 30.4683448,59.9205024 30.4683077,59.9204498 30.4682936,59.9203921 30.4683169,59.9203393 30.4683709,59.9202561 30.468509)"
way/4456750,LineString,"[[30.2610731, 60.0813093], [30.2610047, 60.0814193], [30.2608483, 60.0816709], [30.260615, 60.0821134], [30.2602822, 60.0826954], [30.2601411, 60.0829731], [30.2599651, 60.0833455], [30.2599596, 60.0833555], [30.2594798, 60.0842212], [30.259093, 60.0848006], [30.258899, 60.0850674], [30.2584593, 60.0856718], [30.2579001, 60.0863503], [30.2577074, 60.0865845], [30.2575449, 60.0867819], [30.256416, 60.0882637], [30.2557115, 60.0892554], [30.2556853, 60.0892922], [30.2554507, 60.089598], [30.2550636, 60.0902656], [30.2547038, 60.0907434], [30.2545629, 60.0909134], [30.2545259, 60.0909729], [30.254505, 60.0910367], [30.2545023, 60.0911058], [30.2545217, 60.0911669], [30.2545624, 60.091248]]","LINESTRING(60.0813093 30.2610731,60.0814193 30.2610047,60.0816709 30.2608483,60.0821134 30.260615,60.0826954 30.2602822,60.0829731 30.2601411,60.0833455 30.2599651,60.0833555 30.2599596,60.0842212 30.2594798,60.0848006 30.259093,60.0850674 30.258899,60.0856718 30.2584593,60.0863503 30.2579001,60.0865845 30.2577074,60.0867819 30.2575449,60.0882637 30.256416,60.0892554 30.2557115,60.0892922 30.2556853,60.089598 30.2554507,60.0902656 30.2550636,60.0907434 30.2547038,60.0909134 30.2545629,60.0909729 30.2545259,60.0910367 30.254505,60.0911058 30.2545023,60.0911669 30.2545217,60.091248 30.2545624)"
way/4456767,LineString,"[[29.8994869, 59.870382], [29.8996405, 59.8703976], [29.8997274, 59.8704215], [29.8997731, 59.8704408], [29.8998634, 59.8704829], [29.8999032, 59.8705181], [29.8999249, 59.8705622], [29.8999375, 59.8706041], [29.8999026, 59.87069]]","LINESTRING(59.870382 29.8994869,59.8703976 29.8996405,59.8704215 29.8997274,59.8704408 29.8997731,59.8704829 29.8998634,59.8705181 29.8999032,59.8705622 29.8999249,59.8706041 29.8999375,59.87069 29.8999026)"
way/4456789,LineString,"[[30.4377481, 59.9539233], [30.4378799, 59.9547683], [30.4378864, 59.9548135], [30.4379292, 59.9550593], [30.4383515, 59.9575109], [30.4385285, 59.9585265], [30.4385022, 59.958646]]","LINESTRING(59.9539233 30.4377481,59.9547683 30.4378799,59.9548135 30.4378864,59.9550593 30.4379292,59.9575109 30.4383515,59.9585265 30.4385285,59.958646 30.4385022)"
way/4456823,LineString,"[[30.2530331, 59.946128], [30.253265, 59.9461529], [30.2534736, 59.9461921], [30.2539814, 59.9462874], [30.2540811, 59.9463061], [30.2547906, 59.9464394], [30.2554055, 59.9465549], [30.256438, 59.9467488], [30.2567744, 59.946812], [30.2568194, 59.9468204], [30.2570241, 59.9468678]]","LINESTRING(59.946128 30.2530331,59.9461529 30.253265,59.9461921 30.2534736,59.9462874 30.2539814,59.9463061 30.2540811,59.9464394 30.2547906,59.9465549 30.2554055,59.9467488 30.256438,59.946812 30.2567744,59.9468204 30.2568194,59.9468678 30.2570241)"
way/4456835,LineString,"[[29.8147799, 60.1831027], [29.8185411, 60.1824305], [29.8189602, 60.1823462], [29.8206152, 60.182034], [29.8218232, 60.1817982], [29.8220501, 60.1817563], [29.8221189, 60.1817426]]","LINESTRING(60.1831027 29.8147799,60.1824305 29.8185411,60.1823462 29.8189602,60.182034 29.8206152,60.1817982 29.8218232,60.1817563 29.8220501,60.1817426 29.8221189)"
way/4456846,LineString,"[[30.420322, 60.0230722], [30.4201663, 60.0231921], [30.4199661, 60.023392], [30.4199266, 60.0234386], [30.4198272, 60.0235697]]","LINESTRING(60.0230722 30.420322,60.0231921 30.4201663,60.023392 30.4199661,60.0234386 30.4199266,60.0235697 30.4198272)"
way/4456851,LineString,"[[30.1099661, 60.0292499], [30.1104965, 60.0295385], [30.1109474, 60.0297588], [30.111195, 60.0298693], [30.1114709, 60.0299924], [30.111503, 60.0300067], [30.111537, 60.0300219]]","LINESTRING(60.0292499 30.1099661,60.0295385 30.1104965,60.0297588 30.1109474,60.0298693 30.111195,60.0299924 30.1114709,60.0300067 30.111503,60.0300219 30.111537)"
