id,Lat,Lon,Coordinates,area,population
relation/1277710,55.77591198444445,37.55697504222222,"[(55.7780213, 37.5587321), (55.7780664, 37.5587692), (55.7781586, 37.5588283), (55.7785499, 37.5571988), (55.776893, 37.5559412), (55.7763261, 37.5554954), (55.7758843, 37.5551505), (55.7756099, 37.5549465), (55.7752283, 37.5546543), (55.7751944, 37.5546386), (55.775175, 37.554634), (55.7751464, 37.5546371), (55.775122, 37.5546505), (55.7751031, 37.5546717), (55.7750888, 37.5546955), (55.7750755, 37.554733), (55.7749528, 37.5552011), (55.7748501, 37.5555919), (55.774553, 37.5567977), (55.7745031, 37.5570039), (55.7744975, 37.5570392), (55.7744983, 37.5570741), (55.7745048, 37.5571058), (55.7745163, 37.5571327), (55.7745301, 37.5571488), (55.7745132, 37.5572085), (55.774552, 37.5572461), (55.7747407, 37.5574267), (55.7750813, 37.5577422), (55.7754971, 37.5581141), (55.7755995, 37.558074), (55.7757004, 37.558042), (55.7759182, 37.558013), (55.7761319, 37.558025), (55.7763475, 37.558095), (55.7764704, 37.5581509), (55.7765937, 37.5582352), (55.776821, 37.5584072), (55.7768938, 37.5581491), (55.7769322, 37.5579909), (55.7770621, 37.5580905), (55.7774435, 37.5583832), (55.7778262, 37.5586769), (55.7778443, 37.5586024), (55.7780213, 37.5587321)]",62858.33231237624,2517
relation/1301775,55.77975163666667,37.441205843333336,"[(55.7795518, 37.439359), (55.7795109, 37.4393338), (55.7794726, 37.4393129), (55.7793967, 37.4392716), (55.7791405, 37.4406551), (55.7789177, 37.4418857), (55.7788962, 37.4420042), (55.7790769, 37.4426846), (55.7793729, 37.4436365), (55.7794208, 37.4437495), (55.7794787, 37.4438091), (55.779545, 37.4438444), (55.7796141, 37.4438451), (55.7796802, 37.4438081), (55.7797139, 37.443787), (55.7797493, 37.4436903), (55.7797825, 37.4435678), (55.7800918, 37.4420564), (55.7802785, 37.441169), (55.7805108, 37.4399981), (55.78052, 37.4399528), (55.7805298, 37.4399037), (55.7805594, 37.4397545), (55.7805436, 37.4397393), (55.7801444, 37.4393564), (55.7800897, 37.4393989), (55.7798824, 37.4391961), (55.7798798, 37.4391203), (55.7796464, 37.4389261), (55.7795518, 37.439359)]",32658.836298520328,742
relation/1301829,55.78004680869566,37.441091989130435,"[(55.7810715, 37.4380674), (55.7810791, 37.4380346), (55.7810829, 37.437941), (55.781081, 37.4378428), (55.7810752, 37.4377927), (55.7810645, 37.4377462), (55.7810462, 37.4377023), (55.781025, 37.4376664), (55.7808571, 37.437455), (55.7806987, 37.4372705), (55.7802252, 37.4367268), (55.7801893, 37.4367673), (55.7800806, 37.4369084), (55.7799102, 37.4370023), (55.7797979, 37.4372684), (55.7793967, 37.4392716), (55.7791405, 37.4406551), (55.7789177, 37.4418857), (55.7788962, 37.4420042), (55.7790769, 37.4426846), (55.7793729, 37.4436365), (55.7795327, 37.4441373), (55.7795412, 37.4441597), (55.7795518, 37.4441733), (55.7795647, 37.4441835), (55.7795739, 37.4441903), (55.7795893, 37.4441966), (55.7796041, 37.4442001), (55.779616, 37.4442001), (55.7796286, 37.4441985), (55.7796474, 37.4441916), (55.7796648, 37.4441808), (55.7796818, 37.4441673), (55.7796974, 37.4441492), (55.779711, 37.4441285), (55.7797224, 37.4441032), (55.779732, 37.4440773), (55.7797402, 37.4440467), (55.7797625, 37.4439596), (55.7798285, 37.4436586), (55.7799341, 37.4431305), (55.7804282, 37.4406886), (55.7806266, 37.4397178), (55.7807705, 37.4391386), (55.7808467, 37.4388566), (55.7810715, 37.4380674)]",56311.29103255982,874
relation/1302431,55.781988004166664,37.442132225,"[(55.7805862, 37.4407898), (55.7804379, 37.4415341), (55.7804022, 37.4417134), (55.7798807, 37.4443304), (55.7798253, 37.444596), (55.7797817, 37.4448478), (55.7797558, 37.4451071), (55.7797441, 37.4452475), (55.7797395, 37.4453346), (55.7797334, 37.4455115), (55.7797312, 37.4457329), (55.7798442, 37.4458248), (55.7803483, 37.4454866), (55.7816119, 37.4449607), (55.7829024, 37.4447695), (55.7837862, 37.4447855), (55.7838878, 37.444797), (55.7841302, 37.4448182), (55.7843568, 37.4448336), (55.7844904, 37.4448424), (55.7846291, 37.4448458), (55.7847378, 37.44484), (55.7847676, 37.4448543), (55.784769, 37.4448902), (55.7848035, 37.4449055), (55.7848891, 37.4449677), (55.785093, 37.4449761), (55.7850919, 37.4445262), (55.7848432, 37.4442608), (55.7825898, 37.4388735), (55.7818093, 37.4376103), (55.7817992, 37.4375939), (55.7817831, 37.4375774), (55.7817601, 37.4375714), (55.7817418, 37.437574), (55.7817228, 37.4375835), (55.781698, 37.4376024), (55.7814293, 37.4378522), (55.7813908, 37.4379079), (55.7813164, 37.438036), (55.7812937, 37.4380518), (55.781271, 37.4380867), (55.7812331, 37.4382057), (55.7809707, 37.4391136), (55.7809529, 37.4391751), (55.7808578, 37.4395751), (55.7806178, 37.4406365), (55.7805862, 37.4407898)]",159455.65024907002,1780
relation/1339258,55.795295343999996,37.585345908,"[(55.7957314, 37.5845407), (55.7952569, 37.5846319), (55.7952027, 37.5846496), (55.7951062, 37.5847355), (55.7950553, 37.5848019), (55.795014, 37.5848686), (55.7948484, 37.5851364), (55.7942507, 37.5860348), (55.7941448, 37.5861993), (55.7941754, 37.5862743), (55.7941909, 37.5862959), (55.7941974, 37.5868517), (55.7944955, 37.5868329), (55.7946435, 37.586713), (55.795113, 37.5862831), (55.795191, 37.5862714), (55.7963821, 37.5860906), (55.7963121, 37.5848), (55.7962762, 37.5846346), (55.7962499, 37.584549), (55.7962318, 37.5845075), (55.7962152, 37.5844793), (55.7961963, 37.5844645), (55.7961715, 37.5844605), (55.7957314, 37.5845407)]",21887.829519967083,159
relation/1370559,55.655719551282054,37.747883853846155,"[(55.6555351, 37.7529452), (55.6556564, 37.753007), (55.6587233, 37.7494792), (55.6587704, 37.7494245), (55.6587834, 37.7494056), (55.6587949, 37.7493838), (55.6588046, 37.7493595), (55.6588125, 37.7493332), (55.6588184, 37.7493053), (55.6588222, 37.7492763), (55.6588238, 37.7492466), (55.6588233, 37.7492168), (55.6588188, 37.7491891), (55.6588125, 37.7491713), (55.6562315, 37.7423401), (55.656197, 37.7422688), (55.6561861, 37.7422424), (55.6561733, 37.7422189), (55.6561658, 37.7422077), (55.6561429, 37.7421821), (55.6561259, 37.7421694), (55.6561081, 37.742161), (55.6560898, 37.7421569), (55.6560776, 37.7421613), (55.6510135, 37.7441379), (55.6510615, 37.7444138), (55.6514563, 37.7477041), (55.6517142, 37.7496122), (55.6518523, 37.750242), (55.6519275, 37.7505228), (55.6521434, 37.7510138), (55.6525985, 37.7506544), (55.6530578, 37.7504417), (55.6535475, 37.7503537), (55.6540318, 37.750685), (55.654551, 37.7510765), (55.6550206, 37.7516134), (55.6552539, 37.7522018), (55.6555351, 37.7529452)]",366606.35099852365,6202
relation/1386048,55.771381118918924,37.59633941621621,"[(55.7719924, 37.5958254), (55.7720019, 37.5958007), (55.7720046, 37.5957747), (55.7720041, 37.595751), (55.7720007, 37.5957341), (55.7719963, 37.5957215), (55.7719712, 37.5956743), (55.7717799, 37.5953266), (55.771569, 37.5949433), (55.7715616, 37.5949298), (55.7715475, 37.5949187), (55.7715301, 37.594916), (55.7715165, 37.5949387), (55.7711074, 37.5956411), (55.7706782, 37.5963779), (55.7706203, 37.5964814), (55.7705302, 37.5966339), (55.7706557, 37.5969292), (55.7707322, 37.5971033), (55.7707489, 37.5971417), (55.7709282, 37.5975697), (55.7709337, 37.5975764), (55.7709397, 37.5975806), (55.7709472, 37.5975819), (55.7709549, 37.5975797), (55.7709636, 37.5975701), (55.7709788, 37.5975508), (55.7710489, 37.5974291), (55.7713029, 37.5969778), (55.7713127, 37.5969614), (55.7714834, 37.5966758), (55.7714955, 37.5966554), (55.7716104, 37.5964632), (55.7717212, 37.5962777), (55.7719675, 37.5958632), (55.7719717, 37.5958569), (55.7719924, 37.5958254)]",12274.606099124532,247
relation/1386051,55.77102685714285,37.595090614285716,"[(55.7703926, 37.5958568), (55.7706782, 37.5963779), (55.7711074, 37.5956411), (55.7715165, 37.5949387), (55.7714463, 37.5948116), (55.7712232, 37.5944074), (55.7711638, 37.5945111), (55.771172, 37.5945259), (55.7712787, 37.5947218), (55.7712163, 37.5948307), (55.7711088, 37.5946361), (55.7711006, 37.5946212), (55.770579, 37.5955315), (55.7703926, 37.5958568)]",5809.327006209642,16
relation/1391130,55.77232891569767,37.47229063488372,"[(55.7687865, 37.4703899), (55.7689089, 37.4720331), (55.7689376, 37.4722677), (55.7689723, 37.4727385), (55.7689776, 37.4731475), (55.769021, 37.4735875), (55.7690296, 37.473641), (55.7690591, 37.4737027), (55.7691104, 37.4737538), (55.769751, 37.4740994), (55.770387, 37.4744182), (55.7705051, 37.4744774), (55.7709853, 37.4747033), (55.771181, 37.474798), (55.7712808, 37.474834), (55.7713719, 37.4748599), (55.7716892, 37.4749057), (55.7722888, 37.4750397), (55.7729189, 37.4753515), (55.772976, 37.4753825), (55.7730827, 37.475439), (55.7736483, 37.4757411), (55.7736625, 37.4757432), (55.7736708, 37.4757429), (55.7736812, 37.475741), (55.7736937, 37.4757362), (55.7737198, 37.4757254), (55.773728, 37.4757227), (55.773736, 37.475722), (55.7737453, 37.4757242), (55.7737559, 37.4757285), (55.7738234, 37.475761), (55.7740367, 37.4758707), (55.7740737, 37.4759008), (55.7741005, 37.4759254), (55.7741273, 37.4759525), (55.774153, 37.4759785), (55.7741663, 37.4759904), (55.7741831, 37.4760033), (55.7741959, 37.4760122), (55.7742116, 37.4760222), (55.7742318, 37.4760336), (55.7742495, 37.476042), (55.7743349, 37.4760819), (55.7744077, 37.476101), (55.7744949, 37.4761039), (55.7745585, 37.4760866), (55.7746179, 37.4760545), (55.7746785, 37.4760036), (55.7747279, 37.4759455), (55.7747692, 37.475882), (55.7748065, 37.4758083), (55.7748422, 37.475715), (55.7748649, 37.4756352), (55.7748816, 37.4755562), (55.7748933, 37.4754726), (55.7749057, 37.4753791), (55.7749408, 37.475073), (55.7750201, 37.4744696), (55.7754803, 37.471237), (55.7757514, 37.4692932), (55.7759941, 37.4676376), (55.7759998, 37.4675548), (55.7759894, 37.4674778), (55.7759622, 37.4674179), (55.7759214, 37.4673782), (55.7749363, 37.4668909), (55.7739611, 37.466357), (55.7716874, 37.4646752), (55.7716448, 37.4646505), (55.7715995, 37.4646353), (55.7715566, 37.4646257), (55.7715099, 37.4646265), (55.7714486, 37.4646404), (55.7712734, 37.4647408), (55.7709594, 37.46504), (55.7702349, 37.4657802), (55.7700332, 37.4660078), (55.7696761, 37.4665065), (55.7694313, 37.4669553), (55.7691759, 37.4676047), (55.7690981, 37.4678362), (55.7690294, 37.4680647), (55.7689738, 37.4682919), (55.7688903, 37.4687665), (55.768862, 37.4689645), (55.7687846, 37.4697554), (55.7687711, 37.4699556), (55.7687865, 37.4703899), (55.7734614, 37.472255), (55.7734726, 37.4721695), (55.773546, 37.4716109), (55.7735633, 37.4716006), (55.7735673, 37.4715705), (55.7735725, 37.4715308), (55.7735599, 37.4715058), (55.773635, 37.470934), (55.7733279, 37.4707963), (55.7733309, 37.4707348), (55.7733249, 37.4706656), (55.7733178, 37.4706326), (55.7733109, 37.4706136), (55.7732973, 37.4705761), (55.7732727, 37.4705359), (55.7733926, 37.4696619), (55.7735362, 37.4686152), (55.7735387, 37.468077), (55.7738556, 37.4682145), (55.7738588, 37.4681909), (55.7754599, 37.4688852), (55.7753827, 37.4694481), (55.7753279, 37.4694243), (55.7752198, 37.4702128), (55.7752509, 37.4702263), (55.7752448, 37.4702707), (55.7749861, 37.4721572), (55.7749652, 37.4721482), (55.7748732, 37.4728193), (55.7749317, 37.4728447), (55.7749244, 37.4728977), (55.774738, 37.4742565), (55.774507, 37.4759406), (55.774407, 37.4760186), (55.7742565, 37.475942), (55.7741721, 37.4758322), (55.7737624, 37.4756478), (55.7730623, 37.475349), (55.7726484, 37.4751283), (55.7722456, 37.4749279), (55.7721054, 37.4748473), (55.7712959, 37.4746018), (55.7712817, 37.474597), (55.771272, 37.4746678), (55.7712668, 37.4747057), (55.7699956, 37.4741545), (55.7690879, 37.4736848), (55.7690822, 37.4735842), (55.7690668, 37.4733136), (55.7690005, 37.4721457), (55.7689426, 37.4713178), (55.7688813, 37.4704412), (55.7688414, 37.4698112), (55.7688335, 37.4696875), (55.769182, 37.4701233), (55.7692884, 37.4702159), (55.7693839, 37.4702765), (55.7693874, 37.4703735), (55.7692854, 37.4703759), (55.7692788, 37.4704714), (55.7692527, 37.470476), (55.7693054, 37.4714693), (55.769354, 37.4723846), (55.7693801, 37.4723802), (55.7694223, 37.4724114), (55.7696371, 37.4725603), (55.769937, 37.4727682), (55.7699367, 37.4728743), (55.7700902, 37.472959), (55.7701252, 37.4729051), (55.7701952, 37.4729396), (55.7702316, 37.4729575), (55.7708805, 37.473277), (55.7709186, 37.4734079), (55.7716276, 37.4737154), (55.7716919, 37.4732468), (55.7725232, 37.4736072), (55.7725447, 37.4734509), (55.7726851, 37.4724272), (55.7727871, 37.4724103), (55.7733301, 37.4726458), (55.7734057, 37.4726786), (55.7734614, 37.472255)]",280651.6506898521,2961
relation/1391131,55.77121596086957,37.48914169130435,"[(55.772058, 37.4932779), (55.7720882, 37.4932927), (55.772111, 37.4933033), (55.7724626, 37.4909662), (55.7725779, 37.4901999), (55.7726709, 37.4895451), (55.7727032, 37.4893116), (55.7727344, 37.4891152), (55.7727594, 37.48898), (55.7727963, 37.4887806), (55.7728092, 37.4887169), (55.7728218, 37.48867), (55.7728943, 37.4884146), (55.7729112, 37.4883509), (55.7729524, 37.4881326), (55.7729567, 37.4880643), (55.7729566, 37.4880152), (55.7729495, 37.4879639), (55.7729373, 37.4879143), (55.7729236, 37.4878796), (55.7729064, 37.4878538), (55.7728912, 37.4878346), (55.7728621, 37.4878143), (55.7727706, 37.4877693), (55.7727483, 37.4877567), (55.772687, 37.4877223), (55.7725927, 37.4876648), (55.7725938, 37.4876509), (55.7725945, 37.4876358), (55.7725942, 37.4876225), (55.7725922, 37.4876109), (55.7725899, 37.4876018), (55.7725859, 37.4875937), (55.7725772, 37.4875858), (55.7725665, 37.48758), (55.7725492, 37.487571), (55.7724582, 37.4875237), (55.7723728, 37.4874793), (55.7723506, 37.4874678), (55.7721567, 37.4873683), (55.7720571, 37.4873228), (55.7719684, 37.4872625), (55.77194, 37.4872429), (55.7719231, 37.4872312), (55.7718549, 37.487184), (55.7710423, 37.4866975), (55.7710327, 37.4866917), (55.7709519, 37.4866416), (55.7709463, 37.4866383), (55.7708595, 37.4865893), (55.770823, 37.4865687), (55.769875, 37.486026), (55.7698471, 37.4860096), (55.7698331, 37.4860026), (55.7698195, 37.4859991), (55.7698064, 37.4860008), (55.7697942, 37.4860097), (55.769786, 37.4860208), (55.7697775, 37.4860392), (55.7697723, 37.486068), (55.7697694, 37.4860987), (55.7696862, 37.4871433), (55.7696664, 37.4873441), (55.7696619, 37.48743), (55.7695938, 37.4880151), (55.7695783, 37.488124), (55.7696178, 37.4881422), (55.7695183, 37.4888509), (55.7694787, 37.4888327), (55.7693081, 37.489855), (55.7690676, 37.4911596), (55.7690258, 37.4913705), (55.7689333, 37.4918013), (55.7687423, 37.4925776), (55.7687384, 37.4926257), (55.7687422, 37.4926633), (55.7687513, 37.4927156), (55.7687671, 37.4927558), (55.7687905, 37.4927893), (55.7688176, 37.4928108), (55.7697161, 37.4932909), (55.7699132, 37.4934099), (55.7699885, 37.493484), (55.7700541, 37.4935658), (55.7701306, 37.4936754), (55.7701627, 37.4937214), (55.7702472, 37.4938314), (55.770343, 37.4939319), (55.7715833, 37.4945736), (55.7717506, 37.4946602), (55.7718413, 37.4946593), (55.772058, 37.4932779)]",161083.00016585237,1414
relation/1391140,55.77465057831325,37.485565606024096,"[(55.7749398, 37.4882435), (55.7754129, 37.4881812), (55.7754289, 37.4881775), (55.7754415, 37.488171), (55.7754534, 37.4881617), (55.7754655, 37.4881489), (55.7754726, 37.4881391), (55.7754836, 37.4881212), (55.775493, 37.4881016), (55.7755017, 37.4880786), (55.7755084, 37.4880579), (55.7755154, 37.4880288), (55.7755196, 37.4879967), (55.7755212, 37.487964), (55.7755214, 37.4878773), (55.7755112, 37.4875835), (55.7754695, 37.4863228), (55.7754598, 37.4860781), (55.7754303, 37.4853302), (55.7754065, 37.4850922), (55.7753737, 37.4841996), (55.775373, 37.4838106), (55.775352, 37.4832047), (55.7753362, 37.4827489), (55.7753252, 37.4824367), (55.7752881, 37.4815616), (55.7753135, 37.4812963), (55.7753027, 37.4808474), (55.775295, 37.4802326), (55.7752673, 37.4794812), (55.7752205, 37.4794774), (55.7749344, 37.4794546), (55.7749364, 37.4793687), (55.774933, 37.4793473), (55.7749231, 37.4793399), (55.7748916, 37.4793376), (55.7749063, 37.4789125), (55.7748848, 37.4790519), (55.7748783, 37.4790937), (55.774763, 37.4798225), (55.7747406, 37.4799645), (55.774626, 37.4806894), (55.7743148, 37.482505), (55.7742792, 37.4827178), (55.7742451, 37.4830478), (55.7741631, 37.4835744), (55.7741453, 37.483661), (55.774078, 37.484013), (55.7739831, 37.4845812), (55.7739342, 37.484856), (55.7734762, 37.4874327), (55.7734381, 37.4876474), (55.7734339, 37.4876894), (55.7734322, 37.4877408), (55.7734335, 37.4877914), (55.7734384, 37.4878261), (55.7734437, 37.4878599), (55.7734525, 37.4878937), (55.7734621, 37.4879167), (55.7734729, 37.4879375), (55.7734836, 37.4879553), (55.7734942, 37.4879706), (55.7735062, 37.4879835), (55.7735189, 37.487997), (55.7735566, 37.4880318), (55.7735959, 37.4880606), (55.7740135, 37.4883459), (55.7740617, 37.4883603), (55.7741543, 37.4883855), (55.7741668, 37.4883871), (55.774207, 37.4883873), (55.77449, 37.4883664), (55.7745058, 37.4883645), (55.7746, 37.4883536), (55.7746203, 37.4883521), (55.7746265, 37.4883498), (55.7746297, 37.4883445), (55.7746304, 37.4883378), (55.7746291, 37.4883292), (55.7746067, 37.4882573), (55.7747418, 37.4882354), (55.774772, 37.4883191), (55.7749398, 37.4882435)]",79126.10913565478,1006
relation/1393272,55.77406754186047,37.59003011860465,"[(55.7740353, 37.5899981), (55.7740879, 37.5900936), (55.7740987, 37.5901126), (55.774126, 37.5901607), (55.7741322, 37.5901687), (55.7741405, 37.5901717), (55.7741477, 37.5901694), (55.7741546, 37.5901616), (55.7743047, 37.5899102), (55.7746865, 37.5892708), (55.7748383, 37.5890166), (55.7748477, 37.5889941), (55.7748508, 37.5889696), (55.7748484, 37.5889448), (55.7748415, 37.5889252), (55.7746715, 37.5886124), (55.7746547, 37.5885858), (55.7746451, 37.5885732), (55.7746312, 37.5885636), (55.7746221, 37.5885615), (55.7746087, 37.5885735), (55.7733684, 37.5906721), (55.7733554, 37.590698), (55.7733507, 37.5907175), (55.773348, 37.5907402), (55.7733487, 37.5907646), (55.7733525, 37.5907863), (55.7733593, 37.5908042), (55.7735272, 37.5911199), (55.7735394, 37.5911407), (55.7735469, 37.5911456), (55.7735623, 37.5911513), (55.7735742, 37.591149), (55.7735839, 37.5911435), (55.7735974, 37.5911285), (55.7740814, 37.5902886), (55.774085, 37.5902758), (55.7740866, 37.5902618), (55.7740853, 37.5902485), (55.7740818, 37.5902369), (55.7740676, 37.5902115), (55.7739929, 37.5900748), (55.7740353, 37.5899981)]",7421.77647932386,127
relation/1401571,55.78249169607843,37.56272120784314,"[(55.779919, 37.5583565), (55.7799052, 37.5583464), (55.779891, 37.5583427), (55.7798754, 37.5583427), (55.7798601, 37.5583479), (55.7798567, 37.5583495), (55.779836, 37.5583752), (55.7795458, 37.5590626), (55.7795129, 37.5591913), (55.7795054, 37.5592796), (55.7795037, 37.5593434), (55.7795109, 37.5594141), (55.779528, 37.5595082), (55.7795608, 37.559592), (55.7796169, 37.5596682), (55.7805162, 37.5605753), (55.7810483, 37.5610806), (55.781374, 37.5615694), (55.7817375, 37.5620983), (55.7824337, 37.5631114), (55.7830787, 37.5640565), (55.7837097, 37.5649675), (55.7840316, 37.5654209), (55.7842512, 37.5657354), (55.784381, 37.56592), (55.7845295, 37.5661361), (55.7846018, 37.5662327), (55.7846377, 37.566238), (55.7846758, 37.5662164), (55.7846964, 37.5661864), (55.7847149, 37.5661478), (55.7847435, 37.5660773), (55.7847662, 37.5660019), (55.7847819, 37.5659247), (55.7847948, 37.5658434), (55.7848034, 37.5657557), (55.7848047, 37.5656763), (55.7847995, 37.5655918), (55.7847875, 37.5655202), (55.78477, 37.5654337), (55.7847416, 37.5653491), (55.7846914, 37.5652304), (55.7838355, 37.5639753), (55.7837732, 37.563866), (55.7837186, 37.5637502), (55.7836726, 37.5636342), (55.7836223, 37.5635274), (55.7835756, 37.5634483), (55.7821363, 37.5614577), (55.7804931, 37.5591485), (55.779919, 37.5583565)]",45585.15114122175,575
relation/1403781,55.774633762068966,37.5906840862069,"[(55.7753688, 37.5900983), (55.7753778, 37.5900772), (55.775389, 37.5900441), (55.7753969, 37.5900143), (55.7754004, 37.5899924), (55.7754017, 37.5899688), (55.7753999, 37.5899436), (55.7753943, 37.5899217), (55.7753857, 37.5899034), (55.7749707, 37.5891629), (55.7749582, 37.5891406), (55.7749288, 37.589139), (55.7749177, 37.5891568), (55.774385, 37.5900591), (55.7736718, 37.591267), (55.773663, 37.5912881), (55.7736603, 37.5913082), (55.7736585, 37.5913399), (55.7736612, 37.5913666), (55.7736672, 37.5913842), (55.774103, 37.5921469), (55.7741091, 37.5921575), (55.7741229, 37.5921693), (55.7741378, 37.5921714), (55.7741548, 37.5921623), (55.7741668, 37.5921487), (55.7745906, 37.5914264), (55.7749684, 37.5907815), (55.7753688, 37.5900983)]",15587.709248834406,204
relation/1403785,55.774980090625,37.592023628125,"[(55.7742274, 37.5922853), (55.7742229, 37.592307), (55.7742218, 37.5923339), (55.7742251, 37.5923566), (55.7742301, 37.5923774), (55.7742386, 37.5923928), (55.7746166, 37.5930791), (55.7746301, 37.5931009), (55.7746414, 37.5931132), (55.7746537, 37.5931221), (55.7746666, 37.5931272), (55.7746798, 37.5931286), (55.7746929, 37.5931261), (55.7747043, 37.593124), (55.7747172, 37.5931198), (55.7747325, 37.5931154), (55.7757773, 37.5920009), (55.7758878, 37.5918579), (55.7761715, 37.59131), (55.7761735, 37.5912857), (55.7761702, 37.5912619), (55.7761627, 37.5912429), (55.7761522, 37.5912249), (55.775536, 37.5901652), (55.7755237, 37.590148), (55.7755077, 37.5901414), (55.7754924, 37.5901469), (55.7754798, 37.5901639), (55.7745222, 37.5917841), (55.7742431, 37.5922563), (55.7742344, 37.5922714), (55.7742274, 37.5922853)]",19318.664502241067,269
relation/1407228,55.80887261311475,37.536635132786884,"[(55.8103708, 37.5395181), (55.8104454, 37.5397416), (55.8109747, 37.5386114), (55.8111257, 37.5384888), (55.8113772, 37.5380498), (55.8079649, 37.5327576), (55.8078964, 37.5327918), (55.8066188, 37.5375876), (55.8066293, 37.5377211), (55.8066626, 37.5378256), (55.8074154, 37.5391452), (55.8075934, 37.5391027), (55.8086753, 37.537269), (55.8103708, 37.5395181), (55.8090185, 37.5357978), (55.8092485, 37.5362535), (55.8092143, 37.5362982), (55.8087243, 37.5371141), (55.8084494, 37.5365947), (55.8082205, 37.5360779), (55.8082471, 37.5360365), (55.8082232, 37.535988), (55.8082052, 37.535955), (55.808235, 37.5359052), (55.8081771, 37.5357874), (55.8081542, 37.5357415), (55.8080879, 37.535738), (55.8080648, 37.5357631), (55.807981, 37.5355934), (55.8080098, 37.5355438), (55.8081379, 37.5353233), (55.8080918, 37.5352383), (55.8082204, 37.5350259), (55.8082178, 37.5349794), (55.8083848, 37.534695), (55.8084305, 37.5347733), (55.8084675, 37.5348367), (55.808612, 37.5350896), (55.8086552, 37.5350052), (55.8086697, 37.5349768), (55.8087155, 37.535055), (55.8087648, 37.5351361), (55.8087037, 37.5352554), (55.8087835, 37.5353904), (55.8088196, 37.5354514), (55.808891, 37.5355722), (55.8090185, 37.5357978), (55.8097108, 37.5377916), (55.8098004, 37.5378152), (55.809868, 37.5378817), (55.8099714, 37.5380307), (55.8100125, 37.5381188), (55.810025, 37.5382069), (55.8099823, 37.5383215), (55.8098998, 37.5383731), (55.8097775, 37.5383523), (55.8096712, 37.5382126), (55.8095974, 37.5380992), (55.8095926, 37.5379778), (55.809644, 37.5378518), (55.8097108, 37.5377916)]",94702.71739478828,2846
